asset_code,serial_number,brand,model,asset_type,category,purchase_date,purchase_price,warranty_expiry,condition,status,apartment_code
VH-WH-A44-0002,19020038614027,Venus,3P30,Water Heater,Electrical Systems,null,null,null,good,allocated,null
VH-WH-A44-0001,null,Venus,3P30,Water Heater,Electrical Systems,null,null,null,good,allocated,null
VH-WM-A44-0001,03WH5PBM504093J,Samsung,WA60M4100HY/01/TL,Washing Machine,Appliances,null,null,null,good,allocated,null
VH-TV-A44-0001,null,null,null,TV,Electrical Systems,null,null,null,good,allocated,null
VH-ST-A44-0004,null,null,null,Study Table,Furniture,null,null,null,good,allocated,null
VH-ST-A44-0003,null,null,null,Study Table,Furniture,null,null,null,good,allocated,null
VH-ST-A44-0002,null,null,null,Study Table,Furniture,null,null,null,good,allocated,null
VH-ST-A44-0001,null,null,null,Study Table,Furniture,null,null,null,good,allocated,null
VH-SS-A44-0001,null,null,null,Shoe Stand,Furniture,null,null,null,good,allocated,null
VH-RO-A44-0001,null,Aqua Mars,null,RO Water Purifier,Kitchen & Dining,2024-02-28,7000.00,null,good,allocated,null
VH-RF-A44-0001,null,Samsung,RR20N1Y1ZSE/HL/2019,Refrigerator,Appliances,null,null,null,good,allocated,null
VH-MW-A44-0001,0BFE7WDM502778J,Samsung,MS23K3513AK/TL,Microwave Oven,Appliances,null,null,null,good,allocated,null
VH-MA-A44-0006,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-MA-A44-0005,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-MA-A44-0004,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-MA-A44-0003,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-MA-A44-0002,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-MA-A44-0001,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-IS-A44-0001,BB03KC1376A41D89,Impex,Optima Plus,Induction Stove,Appliances,null,null,null,good,allocated,null
VH-FN-A44-0005,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-FN-A44-0004,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-FN-A44-0003,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-FN-A44-0002,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-FN-A44-0001,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-DT-A44-0001,null,null,null,Dining Table,Furniture,null,null,null,good,allocated,null
VH-CB-A44-0006,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A44-0005,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A44-0004,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A44-0003,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A44-0002,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A44-0001,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CO-A44-0006,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A44-0005,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A44-0004,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A44-0003,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A44-0002,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A44-0001,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CH-A44-0004,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-CH-A44-0003,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-CH-A44-0002,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-CH-A44-0001,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-BS-A44-0005,null,null,null,Bedside Table,Soft Furnishing,null,null,null,good,allocated,null
VH-BS-A44-0004,null,null,null,Bedside Table,Soft Furnishing,null,null,null,good,allocated,null
VH-BS-A44-0003,null,null,null,Bedside Table,Soft Furnishing,null,null,null,good,allocated,null
VH-BS-A44-0002,null,null,null,Bedside Table,Soft Furnishing,null,null,null,good,allocated,null
VH-BS-A44-0001,null,null,null,Bedside Table,Soft Furnishing,null,null,null,good,allocated,null
VH-AC-A44-0004,4552355A19DB01166,null,Voltas 123 DZX,Air Conditioner,Appliances,null,null,null,good,allocated,null
VH-AC-A44-0003,null,Voltas,4502515/2019,Air Conditioner,Appliances,null,null,null,good,allocated,null
VH-AC-A44-0002,4552355A19DB01533,Voltas,Voltas 123 DZX,Air Conditioner,Appliances,null,null,null,good,allocated,null
VH-AC-A44-0001,4552355A19DB01177,Voltas.beko,Voltas 123 DZX,Air Conditioner,Appliances,null,null,null,good,allocated,null
VH-WH-A41-0004,null,Haier,ES15V-E1/2018,Water Heater,Electrical Systems,null,null,null,good,allocated,null
VH-WH-A41-0003,null,null,null,Water Heater,Electrical Systems,null,null,null,good,allocated,null
VH-WH-A41-0002,null,Haier,ES15V-E1/2018,Water Heater,Electrical Systems,null,null,null,good,allocated,null
VH-WH-A41-0001,null,Haier,ES15V-E1/2018,Water Heater,Electrical Systems,null,null,null,good,allocated,null
VH-WM-A41-0001,1200451,Voltas.beko,WTL6004UEA/BPBPOA,Washing Machine,Appliances,null,null,null,good,allocated,null
VH-ST-A41-0003,null,null,null,Study Table,Furniture,null,null,null,good,allocated,null
VH-ST-A41-0002,null,null,null,Study Table,Furniture,null,null,null,good,allocated,null
VH-ST-A41-0001,null,null,null,Study Table,Furniture,null,null,null,good,allocated,null
VH-SF-A41-0001,null,null,null,Sofa,Furniture,null,null,null,good,allocated,null
VH-SS-A41-0001,null,null,null,Shoe Stand,Furniture,null,null,null,good,allocated,null
VH-RO-A41-0002,null,null,null,RO Water Purifier,Kitchen & Dining,2026-03-23,7000.00,null,good,allocated,null
VH-RO-A41-0001,null,Aqua Mars,null,RO Water Purifier,Kitchen & Dining,2024-04-02,7000.00,null,new,allocated,null
VH-RF-A41-0001,null,Samsung,RR24C2823CU/NL/2024,Refrigerator,Appliances,null,null,null,good,allocated,null
VH-MW-A41-0001,MEZ67416519,LG,MS2043DB,Microwave Oven,Appliances,null,null,null,good,allocated,null
VH-MA-A41-0008,null,null,null,Mattress,Furniture,null,null,null,good,allocated,null
VH-MA-A41-0007,null,null,null,Mattress,Furniture,null,null,null,good,allocated,null
VH-MA-A41-0006,null,null,null,Mattress,Furniture,null,null,null,good,allocated,null
VH-MA-A41-0005,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-MA-A41-0004,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-MA-A41-0003,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-MA-A41-0002,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-MA-A41-0001,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-IS-A41-0001,LI02247947925,Judge,Optima Plus,Induction Stove,Appliances,null,null,null,good,allocated,null
VH-FN-A41-0004,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-FN-A41-0003,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-FN-A41-0002,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-FN-A41-0001,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-DT-A41-0001,null,null,null,Dining Table,Furniture,null,null,null,good,allocated,null
VH-CB-A41-0006,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A41-0005,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A41-0004,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A41-0003,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A41-0002,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A41-0001,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CO-A41-0006,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A41-0005,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A41-0004,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A41-0003,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A41-0002,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A41-0001,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CH-A41-0005,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-CH-A41-0004,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-CH-A41-0003,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-CH-A41-0002,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-CH-A41-0001,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-AC-A41-0004,null,Daikin,null,Air Conditioner,Appliances,null,null,null,good,allocated,null
VH-AC-A41-0003,null,null,null,Air Conditioner,Appliances,null,null,null,good,allocated,null
VH-AC-A41-0002,null,Daikin,FTL35EV16W1+RL35TV16W/2018,Air Conditioner,Appliances,null,null,null,good,allocated,null
VH-AC-A41-0001,0000141,Daikin,FTL35TV16W1,Air Conditioner,Appliances,null,null,null,good,allocated,null
VH-WH-A24-0002,190700386034,Venus,3P30,Water Heater,Electrical Systems,null,null,null,good,allocated,null
VH-WH-A24-0001,19070038603295,Venus,3P30,Water Heater,Electrical Systems,null,null,null,good,allocated,null
VH-WM-A24-0001,03WH5PBMA03711H,Samsung,WA60M4100HY 01,Washing Machine,Appliances,null,null,null,good,allocated,null
VH-WD-A24-0001,null,null,Single Door Wardrobe With Mirror,Wardrobe,Furniture,2025-06-17,4194.92,null,good,allocated,null
VH-ST-A24-0003,null,null,null,Study Table,Furniture,null,null,null,good,allocated,null
VH-ST-A24-0002,null,null,null,Study Table,Furniture,null,null,null,good,allocated,null
VH-ST-A24-0001,null,null,null,Study Table,Furniture,null,null,null,good,allocated,null
VH-SF-A24-0001,null,null,null,Sofa,Furniture,null,null,null,good,allocated,null
VH-SS-A24-0001,null,null,null,Shoe Stand,Furniture,null,null,null,good,allocated,null
VH-RO-A24-0001,null,Aqua Mars,null,RO Water Purifier,Kitchen & Dining,2025-05-26,7000.00,null,good,allocated,null
VH-RF-A24-0001,null,Samsung,RR20C1Y23SB/HL/2024,Refrigerator,Appliances,null,null,null,good,allocated,null
VH-MW-A24-0001,247PULCTEU02068,Panasonic,NN-ST26JMFDG,Microwave Oven,Appliances,null,null,null,good,allocated,null
VH-MA-A24-0006,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-MA-A24-0005,null,null,null,Mattress,Furniture,null,null,null,good,allocated,null
VH-MA-A24-0004,null,null,null,Mattress,Furniture,null,null,null,good,allocated,null
VH-MA-A24-0003,null,null,null,Mattress,Furniture,null,null,null,good,allocated,null
VH-MA-A24-0002,null,null,null,Mattress,Furniture,null,null,null,good,allocated,null
VH-MA-A24-0001,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-IS-A24-0001,MB50204D25000857,Judge,Optima Plus,Induction Stove,Appliances,null,null,null,good,allocated,null
VH-FN-A24-0004,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-FN-A24-0003,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-FN-A24-0002,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-FN-A24-0001,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-DT-A24-0001,null,null,null,Dining Table,Furniture,null,null,null,good,allocated,null
VH-CB-A24-0006,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A24-0005,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A24-0004,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A24-0003,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A24-0002,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A24-0001,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CO-A24-0007,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A24-0006,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A24-0005,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A24-0004,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A24-0003,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A24-0002,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-06-17,5950.00,null,good,allocated,null
VH-CO-A24-0001,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-06-17,5950.00,null,good,allocated,null
VH-CH-A24-0004,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-CH-A24-0003,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-CH-A24-0002,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-CH-A24-0001,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-BS-A24-0003,null,null,null,Bedside Table,Soft Furnishing,null,null,null,good,allocated,null
VH-BS-A24-0002,null,null,null,Bedside Table,Soft Furnishing,null,null,null,good,allocated,null
VH-BS-A24-0001,null,null,null,Bedside Table,Soft Furnishing,null,null,null,good,allocated,null
VH-AC-A24-0003,BCX0P9AM800068K,Samsung,AR12RG3BAWKNNA,Air Conditioner,Appliances,null,null,null,good,allocated,null
VH-AC-A24-0002,BCX0P9AM800007J,Samsung,AR12RG3BAWKNNA,Air Conditioner,Appliances,null,null,null,good,allocated,null
VH-AC-A24-0001,BCX0P9AM800059W,Samsung,AR12RG3BAWKNNA,Air Conditioner,Appliances,null,null,null,good,allocated,null
VH-WH-A23-0003,19070038603294,Venus,3P30,Water Heater,Electrical Systems,null,null,null,good,allocated,null
VH-WH-A23-0002,null,null,null,Water Heater,Electrical Systems,null,null,null,good,allocated,null
VH-WH-A23-0001,19070038603297,Venus,3P30,Water Heater,Electrical Systems,null,null,null,good,allocated,null
VH-WM-A23-0001,05A05PBW204245T,null,WA70BG4441BGTL,Washing Machine,Appliances,null,null,null,good,allocated,null
VH-ST-A23-0003,null,null,null,Study Table,Furniture,null,null,null,good,allocated,null
VH-ST-A23-0002,null,null,null,Study Table,Furniture,null,null,null,good,allocated,null
VH-ST-A23-0001,null,null,null,Study Table,Furniture,null,null,null,good,allocated,null
VH-SF-A23-0001,null,null,null,Sofa,Furniture,null,null,null,good,allocated,null
VH-SS-A23-0001,null,null,null,Shoe Stand,Furniture,null,null,null,good,allocated,null
VH-RO-A23-0001,null,Aqua Mars,null,RO Water Purifier,Kitchen & Dining,2023-03-30,7000.00,null,good,allocated,null
VH-RF-A23-0001,null,Samsung,RR20N1Y1ZSE/HL/2019,Refrigerator,Appliances,null,null,null,good,allocated,null
VH-MW-A23-0001,null,Croma,CRM2025/2025081900243,Microwave Oven,Appliances,null,null,null,good,allocated,null
VH-MA-A23-0005,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-MA-A23-0004,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-MA-A23-0003,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-MA-A23-0002,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-MA-A23-0001,null,null,null,Mattress,Furniture,null,null,null,new,allocated,null
VH-IS-A23-0001,LIH08249127796,Judge,Optima Plus,Induction Stove,Appliances,2025-05-05,1890.00,null,good,allocated,null
VH-FN-A23-0004,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-FN-A23-0003,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-FN-A23-0002,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-FN-A23-0001,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-DT-A23-0001,null,null,null,Dining Table,Furniture,null,null,null,good,allocated,null
VH-CB-A23-0005,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A23-0004,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A23-0003,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A23-0002,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A23-0001,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CO-A23-0005,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A23-0004,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A23-0003,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A23-0002,null,null,null,Cot (Bed Frame),Furniture,null,null,null,good,allocated,null
VH-CO-A23-0001,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-06-17,5950.00,null,good,allocated,null
VH-CH-A23-0005,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-CH-A23-0004,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-CH-A23-0003,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-CH-A23-0002,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-CH-A23-0001,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-BS-A23-0001,null,null,null,Bedside Table,Soft Furnishing,null,null,null,good,allocated,null
VH-AC-A23-0003,BCX0P9AM800050H,Samsung,AR12RG3BAWKNNA,Air Conditioner,Appliances,null,null,null,good,allocated,null
VH-AC-A23-0002,BCX0P9AM800031N,Samsung,AR12RG3BAWKNNA,Air Conditioner,Appliances,null,null,null,good,allocated,null
VH-AC-A23-0001,BCX0P9AM80071A,Samsung,AR12RG3BAWKNNA,Air Conditioner,Appliances,null,null,null,good,allocated,null
VH-WM-A22-0001,null,null,Samsung WA70A4002GS/TL 7kg Diamond Drum,Washing Machine,Appliances,2025-07-29,15290.00,null,good,allocated,null
VH-WD-A22-0005,null,null,Single Door Wardrobe,Wardrobe,Furniture,2025-08-02,4800.00,null,good,allocated,null
VH-WD-A22-0004,null,null,Single Door Wardrobe,Wardrobe,Furniture,2025-08-02,4800.00,null,good,allocated,null
VH-WD-A22-0003,null,null,Single Door Wardrobe,Wardrobe,Furniture,2025-08-02,4800.00,null,good,allocated,null
VH-WD-A22-0002,null,null,Single Door Wardrobe,Wardrobe,Furniture,2025-08-02,4800.00,null,good,allocated,null
VH-WD-A22-0001,null,null,Single Door Wardrobe,Wardrobe,Furniture,2025-08-02,4800.00,null,good,allocated,null
VH-ST-A22-0003,null,null,Study Table 3x6,Study Table,Furniture,2025-08-02,3150.00,null,good,allocated,null
VH-ST-A22-0002,null,null,Study Table 3x6,Study Table,Furniture,2025-08-02,3150.00,null,good,allocated,null
VH-ST-A22-0001,null,null,Study Table 3x6,Study Table,Furniture,2025-08-02,3150.00,null,good,allocated,null
VH-SF-A22-0001,null,null,Marvel Sofa,Sofa,Furniture,2025-08-04,7800.00,null,good,allocated,null
VH-RO-A22-0001,null,null,null,RO Water Purifier,Kitchen & Dining,2025-08-10,7000.00,null,good,allocated,null
VH-RF-A22-0001,null,null,Samsung RT20C3X22S8/HL 183L 4★ Digital Inverter,Refrigerator,Appliances,2025-07-29,15290.00,null,good,allocated,null
VH-MW-A22-0001,null,null,Panasonic NN-ST26JMFDG 20L Silver,Microwave Oven,Appliances,2025-07-29,6289.00,null,good,allocated,null
VH-MA-A22-0005,null,null,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05,4599.65,null,good,allocated,null
VH-MA-A22-0004,null,null,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05,4599.65,null,good,allocated,null
VH-MA-A22-0003,null,null,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05,4599.65,null,good,allocated,null
VH-MA-A22-0002,null,null,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05,4599.65,null,good,allocated,null
VH-MA-A22-0001,null,null,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05,4599.65,null,good,allocated,null
VH-IS-A22-0001,MB50204B25003063,null,null,Induction Stove,Appliances,2025-08-08,1890.00,null,good,allocated,null
VH-DT-A22-0001,null,null,Dining Table,Dining Table,Furniture,2025-09-09,4600.00,null,good,allocated,null
VH-CO-A22-0005,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-08-02,6950.00,null,good,allocated,null
VH-CO-A22-0004,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-08-02,6950.00,null,good,allocated,null
VH-CO-A22-0003,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-08-02,6950.00,null,good,allocated,null
VH-CO-A22-0002,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-08-02,6950.00,null,good,allocated,null
VH-CO-A22-0001,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-08-02,6950.00,null,good,allocated,null
VH-CT-A22-0001,null,null,Center Table,Center Table,Furniture,2025-08-02,1450.00,null,good,allocated,null
VH-AC-A22-0001,null,null,Hitachi AC I/O 1.0T 3FS SENPAI RAS.B312PCAIBA1,Air Conditioner,Appliances,2025-07-30,31500.00,null,good,allocated,null
VH-AL-A22-0001,null,null,null,ACCL Device,Electrical Systems,2025-07-22,8840.00,null,good,allocated,null
VH-WH-A12-0003,Not Availble,Venus,3P30,Water Heater,Electrical Systems,null,null,null,good,allocated,null
VH-WH-A12-0002,null,null,null,Water Heater,Electrical Systems,null,null,null,good,allocated,null
VH-WH-A12-0001,19070038603635,Venus,3P30,Water Heater,Electrical Systems,null,null,null,good,allocated,null
VH-WM-A12-0001,04KT5PBY401795N,Samsung,WA70A4002GS/2025,Washing Machine,Appliances,2025-07-29,15290.00,null,good,allocated,null
VH-WD-A12-0005,null,null,Single Door Wardrobe,Wardrobe,Furniture,2025-08-02,4800.00,null,good,allocated,null
VH-WD-A12-0004,null,null,Single Door Wardrobe,Wardrobe,Furniture,2025-08-02,4800.00,null,good,allocated,null
VH-WD-A12-0003,null,null,Single Door Wardrobe,Wardrobe,Furniture,2025-08-02,4800.00,null,good,allocated,null
VH-WD-A12-0002,null,null,Single Door Wardrobe,Wardrobe,Furniture,2025-08-02,4800.00,null,good,allocated,null
VH-WD-A12-0001,null,null,Single Door Wardrobe,Wardrobe,Furniture,2025-08-02,4800.00,null,good,allocated,null
VH-TV-A12-0001,null,null,null,TV,Electrical Systems,null,null,null,good,allocated,null
VH-ST-A12-0005,null,null,null,Study Table,Furniture,null,null,null,good,allocated,null
VH-ST-A12-0004,null,null,null,Study Table,Furniture,null,null,null,good,allocated,null
VH-ST-A12-0003,null,null,Study Table 3x6,Study Table,Furniture,2025-08-02,3150.00,null,good,allocated,null
VH-ST-A12-0002,null,null,Study Table 3x6,Study Table,Furniture,2025-08-02,3150.00,null,good,allocated,null
VH-ST-A12-0001,null,null,Study Table 3x6,Study Table,Furniture,2025-08-02,3150.00,null,good,allocated,null
VH-SF-A12-0001,null,null,Marvel Sofa,Sofa,Furniture,2025-08-04,7800.00,null,good,allocated,null
VH-RO-A12-0001,null,Aqua Mars,null,RO Water Purifier,Kitchen & Dining,2025-07-31,7000.00,null,new,allocated,null
VH-RF-A12-0001,null,Samsung,RR20C1724CU/HL/2025,Refrigerator,Appliances,2025-07-29,15290.00,null,good,allocated,null
VH-MW-A12-0001,256PULCTEU04342,Panasonic,NN-ST26JMFDG,Microwave Oven,Appliances,2025-09-07,5740.00,null,good,allocated,null
VH-MA-A12-0005,null,null,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05,4599.65,null,new,allocated,null
VH-MA-A12-0004,null,null,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05,4599.65,null,new,allocated,null
VH-MA-A12-0003,null,null,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05,4599.65,null,new,allocated,null
VH-MA-A12-0002,null,null,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05,4599.65,null,good,allocated,null
VH-MA-A12-0001,null,null,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05,4599.65,null,new,allocated,null
VH-IS-A12-0001,MB50204B25003066,Judge,Optima Plus,Induction Stove,Appliances,2025-08-08,1890.00,null,good,allocated,null
VH-FN-A12-0004,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-FN-A12-0003,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-FN-A12-0002,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-FN-A12-0001,null,null,null,Fan,Electrical Systems,null,null,null,good,allocated,null
VH-DT-A12-0001,null,null,Dining Table,Dining Table,Furniture,2025-09-09,4600.00,null,good,allocated,null
VH-CB-A12-0005,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A12-0004,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A12-0003,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A12-0002,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CB-A12-0001,null,null,null,Cupboard,Furniture,null,null,null,good,allocated,null
VH-CO-A12-0005,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-08-02,6950.00,null,good,allocated,null
VH-CO-A12-0004,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-08-02,6950.00,null,good,allocated,null
VH-CO-A12-0003,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-08-02,6950.00,null,good,allocated,null
VH-CO-A12-0002,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-08-02,6950.00,null,good,allocated,null
VH-CO-A12-0001,null,null,COT 3x6,Cot (Bed Frame),Furniture,2025-08-02,6950.00,null,good,allocated,null
VH-CH-A12-0003,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-CH-A12-0002,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-CH-A12-0001,null,null,null,Chair,Furniture,null,null,null,good,allocated,null
VH-CT-A12-0001,null,null,Center Table,Center Table,Furniture,2025-08-02,1450.00,null,good,allocated,null
VH-AC-A12-0003,SEB0A49H681,Hitachi,RAS.B312PCAIBA1,Air Conditioner,Appliances,2025-07-30,31500.00,null,good,allocated,null
VH-AC-A12-0002,SEB0A74N616,Hitachi,RAS.B312PCAIBA1,Air Conditioner,Appliances,2025-07-30,31500.00,null,good,allocated,null
VH-AC-A12-0001,SEA0Q606M31,Hitachi,RAS.B312PCA1BA1,Air Conditioner,Appliances,2025-07-30,31500.00,null,good,allocated,null
VH-AL-A12-0001,null,null,null,ACCL Device,Electrical Systems,2025-07-22,8840.00,null,good,allocated,null
VH-WH-A11-0002,19090038606687,Venus,3P30,Water Heater,Electrical Systems,null,null,null,new,allocated,null
VH-WH-A11-0001,19090038606690,Venus,3P30,Water Heater,Electrical Systems,null,null,null,new,allocated,null
VH-WM-A11-0001,null,Samsung,WA70A4002GS/2025,Washing Machine,Appliances,2025-07-29,15290.00,null,new,allocated,null
VH-WD-A11-0004,null,null,Single Door Wardrobe With Mirror,Wardrobe,Furniture,2025-06-17,4194.92,null,good,allocated,null
VH-WD-A11-0003,null,null,Single Door Wardrobe,Wardrobe,Furniture,2025-08-02,4800.00,null,good,allocated,null
VH-WD-A11-0002,null,null,Single Door Wardrobe,Wardrobe,Furniture,2025-08-02,4800.00,null,good,allocated,null
VH-WD-A11-0001,null,null,Single Door Wardrobe,Wardrobe,Furniture,2025-08-02,4800.00,null,good,allocated,null
